kingdom	phylum	class	order	family	genus	species	status	query
Animalia	Chordata	Mammalia	Cetacea	Phocoenidae	Phocoenoides	Phocoenoides_dalli	itis_species	Phocoenoides_dalli
Animalia	Chordata	Mammalia	Cetacea	Monodontidae	Delphinapterus	Delphinapterus_leucas	itis_species	Delphinapterus_leucas
Animalia	Chordata	Mammalia	Cetacea	Monodontidae	Monodon	Monodon_monoceros	itis_species	Monodon_monoceros
Animalia	Chordata	Mammalia	Cetacea	Physeteridae	Physeter	Physeter_macrocephalus	itis_species	Physeter_macrocephalus
Animalia	Chordata	Mammalia	Cetacea	Kogiidae	Kogia	Kogia_breviceps	itis_species	Kogia_breviceps
Animalia	Chordata	Mammalia	Cetacea	Kogiidae	Kogia	Kogia_sima	itis_species	Kogia_sima
Animalia	Chordata	Mammalia	Cetacea	Hyperoodontidae	Berardius	Berardius_arnuxii	itis_species	Berardius_arnuxii
Animalia	Chordata	Mammalia	Cetacea	Hyperoodontidae	Berardius	Berardius_bairdii	itis_species	Berardius_bairdii
Animalia	Chordata	Mammalia	Cetacea	Hyperoodontidae	Ziphius	Ziphius_cavirostris	itis_species	Ziphius_cavirostris
Animalia	Chordata	Mammalia	Cetacea	Hyperoodontidae	Tasmacetus	Tasmacetus_shepherdi	itis_species	Tasmacetus_shepherdi
Animalia	Chordata	Mammalia	Cetacea	Hyperoodontidae	Indopacetus	Indopacetus_pacificus	itis_species	Indopacetus_pacificus
Animalia	Chordata	Mammalia	Cetacea	Hyperoodontidae	Hyperoodon	Hyperoodon_ampullatus	itis_species	Hyperoodon_ampullatus
Animalia	Chordata	Mammalia	Cetacea	Hyperoodontidae	Hyperoodon	Hyperoodon_planifrons	itis_species	Hyperoodon_planifrons
Animalia	Chordata	Mammalia	Cetacea	Hyperoodontidae	Mesoplodon	Mesoplodon_hectori	itis_species	Mesoplodon_hectori
Animalia	Chordata	Mammalia	Cetacea	Hyperoodontidae	Mesoplodon	Mesoplodon_mirus	itis_species	Mesoplodon_mirus
Animalia	Chordata	Mammalia	Cetacea	Hyperoodontidae	Mesoplodon	Mesoplodon_europaeus	itis_species	Mesoplodon_europaeus
Animalia	Chordata	Mammalia	Cetacea	Hyperoodontidae	Mesoplodon	Mesoplodon_ginkgodens	itis_species	Mesoplodon_ginkgodens
Animalia	Chordata	Mammalia	Cetacea	Hyperoodontidae	Mesoplodon	Mesoplodon_grayi	itis_species	Mesoplodon_grayi
Animalia	Chordata	Mammalia	Cetacea	Hyperoodontidae	Mesoplodon	Mesoplodon_carlhubbsi	itis_species	Mesoplodon_carlhubbsi
Animalia	Chordata	Mammalia	Cetacea	Hyperoodontidae	Mesoplodon	Mesoplodon_bowdoini	itis_species	Mesoplodon_bowdoini
Animalia	Chordata	Mammalia	Cetacea	Hyperoodontidae	Mesoplodon	Mesoplodon_stejnegeri	itis_species	Mesoplodon_stejnegeri
Animalia	Chordata	Mammalia	Cetacea	Hyperoodontidae	Mesoplodon	Mesoplodon_bidens	itis_species	Mesoplodon_bidens
Animalia	Chordata	Mammalia	Cetacea	Hyperoodontidae	Mesoplodon	Mesoplodon_layardii	itis_species	Mesoplodon_layardii
Animalia	Chordata	Mammalia	Cetacea	Hyperoodontidae	Mesoplodon	Mesoplodon_densirostris	itis_species	Mesoplodon_densirostris
Animalia	Chordata	Mammalia	Cetacea	Eschrichtiidae	Eschrichtius	Eschrichtius_robustus	itis_species	Eschrichtius_robustus
Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Balaenoptera	Balaenoptera_acutorostrata	itis_species	Balaenoptera_acutorostrata
Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Balaenoptera	Balaenoptera_edeni	itis_species	Balaenoptera_edeni
Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Balaenoptera	Balaenoptera_borealis	itis_species	Balaenoptera_borealis
Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Balaenoptera	Balaenoptera_physalus	itis_species	Balaenoptera_physalus
Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Balaenoptera	Balaenoptera_musculus	itis_species	Balaenoptera_musculus
Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	Megaptera_novaeangliae	itis_species	Megaptera_novaeangliae
Animalia	Chordata	Mammalia	Cetacea	Balaenidae	Balaena	Balaena_mysticetus	itis_species	Balaena_mysticetus
Animalia	Chordata	Mammalia	Cetacea	Neobalaenidae	Caperea	Caperea_marginata	itis_species	Caperea_marginata
Animalia	Chordata	Mammalia	Cetacea	Balaenidae	Eubalaena	Eubalaena_glacialis	itis_species	Eubalaena_glacialis
Animalia	Chordata	Mammalia	Carnivora	Ursidae	Ursus	Ursus_maritimus	itis_species	Ursus_maritimus
Animalia	Chordata	Mammalia	Carnivora	Ursidae	Ursus	Ursus_arctos	itis_species	Ursus_arctos
Animalia	Chordata	Mammalia	Carnivora	Ursidae	Ursus	Ursus_americanus	itis_species	Ursus_americanus
Animalia	Chordata	Mammalia	Carnivora	Mephitidae	Mephitis	Mephitis_mephitis	itis_species	Mephitis_mephitis
Animalia	Chordata	Mammalia	Carnivora	Mephitidae	Mephitis	Mephitis_macroura	itis_species	Mephitis_macroura
Animalia	Chordata	Mammalia	Carnivora	Mephitidae	Conepatus	Conepatus_leuconotus	itis_species	Conepatus_leuconotus
Animalia	Chordata	Mammalia	Carnivora	Mephitidae	Spilogale	Spilogale_putorius	itis_species	Spilogale_putorius
Animalia	Chordata	Mammalia	Carnivora	Procyonidae	Procyon	Procyon_lotor	itis_species	Procyon_lotor
Animalia	Chordata	Mammalia	Carnivora	Procyonidae	Bassariscus	Bassariscus_astutus	itis_species	Bassariscus_astutus
Animalia	Chordata	Mammalia	Carnivora	Procyonidae	Nasua	Nasua_nasua	itis_species	Nasua_nasua
Animalia	Chordata	Mammalia	Carnivora	Canidae	Canis	Canis_lupus	itis_species	Canis_lupus
Animalia	Chordata	Mammalia	Carnivora	Canidae	Canis	Canis_latrans	itis_species	Canis_latrans
Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes_vulpes	itis_species	Vulpes_vulpes
Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes_macrotis	itis_species	Vulpes_macrotis
Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	Vulpes_velox	itis_species	Vulpes_velox
Animalia	Chordata	Mammalia	Carnivora	Canidae	Urocyon	Urocyon_cinereoargenteus	itis_species	Urocyon_cinereoargenteus
Animalia	Chordata	Mammalia	Carnivora	Canidae	Urocyon	Urocyon_littoralis	itis_species	Urocyon_littoralis
Animalia	Chordata	Mammalia	Carnivora	Otariidae	Phocarctos	Phocarctos_hookeri	itis_species	Phocarctos_hookeri
Animalia	Chordata	Mammalia	Carnivora	Otariidae	Otaria	Otaria_flavescens	itis_species	Otaria_flavescens
Animalia	Chordata	Mammalia	Carnivora	Otariidae	Zalophus	Zalophus_californianus	itis_species	Zalophus_californianus
Animalia	Chordata	Mammalia	Carnivora	Otariidae	Neophoca	Neophoca_cinerea	itis_species	Neophoca_cinerea
Animalia	Chordata	Mammalia	Carnivora	Otariidae	Eumetopias	Eumetopias_jubatus	itis_species	Eumetopias_jubatus
Animalia	Chordata	Mammalia	Carnivora	Otariidae	Callorhinus	Callorhinus_ursinus	itis_species	Callorhinus_ursinus
Animalia	Chordata	Mammalia	Carnivora	Otariidae	Arctocephalus	Arctocephalus_pusillus	itis_species	Arctocephalus_pusillus
Animalia	Chordata	Mammalia	Carnivora	Otariidae	Arctocephalus	Arctocephalus_gazella	itis_species	Arctocephalus_gazella
Animalia	Chordata	Mammalia	Carnivora	Otariidae	Arctocephalus	Arctocephalus_forsteri	itis_species	Arctocephalus_forsteri
Animalia	Chordata	Mammalia	Carnivora	Otariidae	Arctocephalus	Arctocephalus_tropicalis	itis_species	Arctocephalus_tropicalis
Animalia	Chordata	Mammalia	Carnivora	Otariidae	Arctocephalus	Arctocephalus_australis	itis_species	Arctocephalus_australis
Animalia	Chordata	Mammalia	Carnivora	Otariidae	Arctocephalus	Arctocephalus_galapagoensis	itis_species	Arctocephalus_galapagoensis
Animalia	Chordata	Mammalia	Carnivora	Otariidae	Arctocephalus	Arctocephalus_philippii	itis_species	Arctocephalus_philippii
Animalia	Chordata	Mammalia	Carnivora	Otariidae	Arctocephalus	Arctocephalus_townsendi	itis_species	Arctocephalus_townsendi
Animalia	Chordata	Mammalia	Carnivora	Odobenidae	Odobenus	Odobenus_rosmarus	itis_species	Odobenus_rosmarus
Animalia	Chordata	Mammalia	Carnivora	Phocidae	Phoca	Phoca_largha	itis_species	Phoca_largha
Animalia	Chordata	Mammalia	Carnivora	Phocidae	Phoca	Phoca_vitulina	itis_species	Phoca_vitulina
Animalia	Chordata	Mammalia	Carnivora	Phocidae	Halichoerus	Halichoerus_grypus	itis_species	Halichoerus_grypus
Animalia	Chordata	Mammalia	Carnivora	Phocidae	Erignathus	Erignathus_barbatus	itis_species	Erignathus_barbatus
Animalia	Chordata	Mammalia	Carnivora	Phocidae	Cystophora	Cystophora_cristata	itis_species	Cystophora_cristata
Animalia	Chordata	Mammalia	Carnivora	Phocidae	Monachus	Monachus_monachus	itis_species	Monachus_monachus
Animalia	Chordata	Mammalia	Carnivora	Phocidae	Monachus	Monachus_tropicalis	itis_species	Monachus_tropicalis
Animalia	Chordata	Mammalia	Carnivora	Phocidae	Monachus	Monachus_schauinslandi	itis_species	Monachus_schauinslandi
Animalia	Chordata	Mammalia	Carnivora	Phocidae	Ommatophoca	Ommatophoca_rossii	itis_species	Ommatophoca_rossii
Animalia	Chordata	Mammalia	Carnivora	Phocidae	Hydrurga	Hydrurga_leptonyx	itis_species	Hydrurga_leptonyx
Animalia	Chordata	Mammalia	Carnivora	Phocidae	Leptonychotes	Leptonychotes_weddellii	itis_species	Leptonychotes_weddellii
Animalia	Chordata	Mammalia	Carnivora	Phocidae	Mirounga	Mirounga_leonina	itis_species	Mirounga_leonina
Animalia	Chordata	Mammalia	Carnivora	Phocidae	Mirounga	Mirounga_angustirostris	itis_species	Mirounga_angustirostris
Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong_dugon	itis_species	Dugong_dugon
Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Hydrodamalis	Hydrodamalis_gigas	itis_species	Hydrodamalis_gigas
Animalia	Chordata	Mammalia	Perissodactyla	Equidae	Equus	Equus_asinus	itis_species	Equus_asinus
Animalia	Chordata	Mammalia	Perissodactyla	Equidae	Equus	Equus_caballus	itis_species	Equus_caballus
Animalia	Chordata	Mammalia	Artiodactyla	Cervidae	Cervus	Cervus_elaphus	itis_species	Cervus_elaphus
Animalia	Chordata	Mammalia	Artiodactyla	Cervidae	Cervus	Cervus_nippon	itis_species	Cervus_nippon
Animalia	Chordata	Mammalia	Artiodactyla	Cervidae	Odocoileus	Odocoileus_hemionus	itis_species	Odocoileus_hemionus
Animalia	Chordata	Mammalia	Artiodactyla	Cervidae	Odocoileus	Odocoileus_virginianus	itis_species	Odocoileus_virginianus
Animalia	Chordata	Mammalia	Artiodactyla	Cervidae	Rangifer	Rangifer_tarandus	itis_species	Rangifer_tarandus
Animalia	Chordata	Mammalia	Artiodactyla	Cervidae	Alces	Alces_alces	itis_species	Alces_alces
Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Bison	Bison_bison	itis_species	Bison_bison
Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos_moschatus	itis_species	Ovibos_moschatus
Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovis	Ovis_dalli	itis_species	Ovis_dalli
Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovis	Ovis_canadensis	itis_species	Ovis_canadensis
Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Oreamnos	Oreamnos_americanus	itis_species	Oreamnos_americanus
Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Capra	Capra_hircus	itis_species	Capra_hircus
Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ammotragus	Ammotragus_lervia	itis_species	Ammotragus_lervia
Animalia	Chordata	Mammalia	Carnivora	Canidae	Canis	Canis_aureus	itis_species	Canis_aureus
Animalia	Chordata	Mammalia	Carnivora	Canidae	Canis	Canis_mesomelas	itis_species	Canis_mesomelas
Animalia	Chordata	Mammalia	Carnivora	Canidae	Canis	Canis_adustus	itis_species	Canis_adustus
Animalia	Chordata	Mammalia	Carnivora	Canidae	Nyctereutes	Nyctereutes_procyonoides	itis_species	Nyctereutes_procyonoides
Animalia	Chordata	Mammalia	Carnivora	Canidae	Cerdocyon	Cerdocyon_thous	itis_species	Cerdocyon_thous
Animalia	Chordata	Mammalia	Carnivora	Canidae	Chrysocyon	Chrysocyon_brachyurus	itis_species	Chrysocyon_brachyurus
Animalia	Chordata	Mammalia	Carnivora	Canidae	Speothos	Speothos_venaticus	itis_species	Speothos_venaticus
Animalia	Chordata	Mammalia	Carnivora	Canidae	Cuon	Cuon_alpinus	itis_species	Cuon_alpinus
Animalia	Chordata	Mammalia	Carnivora	Canidae	Lycaon	Lycaon_pictus	itis_species	Lycaon_pictus
Animalia	Chordata	Mammalia	Carnivora	Canidae	Otocyon	Otocyon_megalotis	itis_species	Otocyon_megalotis
Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Bison	Bison_bonasus	itis_species	Bison_bonasus
Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Bos	Bos_taurus	itis_species	Bos_taurus
Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Bos	Bos_grunniens	itis_species	Bos_grunniens
Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Bos	Bos_frontalis	itis_species	Bos_frontalis
Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Bos	Bos_sauveli	itis_species	Bos_sauveli
Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Syncerus	Syncerus_caffer	itis_species	Syncerus_caffer
Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Cephalophus	Cephalophus_silvicultor	itis_species	Cephalophus_silvicultor
Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Cephalophus	Cephalophus_niger	itis_species	Cephalophus_niger
Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Cephalophus	Cephalophus_zebra	itis_species	Cephalophus_zebra
Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Sylvicapra	Sylvicapra_grimmia	itis_species	Sylvicapra_grimmia
Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Kobus	Kobus_leche	itis_species	Kobus_leche
Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Kobus	Kobus_ellipsiprymnus	itis_species	Kobus_ellipsiprymnus
Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Kobus	Kobus_kob	itis_species	Kobus_kob
Animalia	Chordata	Mammalia	Perissodactyla	Equidae	Equus	Equus_grevyi	itis_species	Equus_grevyi
Animalia	Chordata	Mammalia	Perissodactyla	Equidae	Equus	Equus_zebra	itis_species	Equus_zebra
Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Stenella	Stenella_frontalis	itis_species	Stenella_frontalis
Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Globicephala	Globicephala_melas	itis_species	Globicephala_melas
Animalia	Chordata	Mammalia	Carnivora	Procyonidae	Nasua	Nasua_narica	itis_species	Nasua_narica
Animalia	Chordata	Mammalia	Carnivora	Mephitidae	Spilogale	Spilogale_gracilis	itis_species	Spilogale_gracilis
Animalia	Chordata	Mammalia	Carnivora	Herpestidae	Herpestes	Herpestes_javanicus	itis_species	Herpestes_javanicus
Animalia	Chordata	Mammalia	Artiodactyla	Cervidae	Dama	Dama_dama	itis_species	Dama_dama
Animalia	Chordata	Mammalia	Artiodactyla	Cervidae	Axis	Axis_axis	itis_species	Axis_axis
Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovis	Ovis_aries	itis_species	Ovis_aries
Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Bubalus	Bubalus_bubalis	itis_species	Bubalus_bubalis
Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Boselaphus	Boselaphus_tragocamelus	itis_species	Boselaphus_tragocamelus
Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Antilope	Antilope_cervicapra	itis_species	Antilope_cervicapra
Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus	Lepus_europaeus	itis_species	Lepus_europaeus
Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus	Lepus_arcticus	itis_species	Lepus_arcticus
Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus	Lepus_othus	itis_species	Lepus_othus
Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Sylvilagus	Sylvilagus_obscurus	itis_species	Sylvilagus_obscurus
Animalia	Chordata	Mammalia	Rodentia	Geomyidae	Geomys	Geomys_attwateri	itis_species	Geomys_attwateri
Animalia	Chordata	Mammalia	Rodentia	Geomyidae	Geomys	Geomys_breviceps	itis_species	Geomys_breviceps
Animalia	Chordata	Mammalia	Rodentia	Geomyidae	Geomys	Geomys_knoxjonesi	itis_species	Geomys_knoxjonesi
Animalia	Chordata	Mammalia	Rodentia	Geomyidae	Geomys	Geomys_texensis	itis_species	Geomys_texensis
Animalia	Chordata	Mammalia	Erinaceomorpha	Erinaceidae	Hylomys	Hylomys_suillus	itis_species	Hylomys_suillus
Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Caluromysiops	Caluromysiops_irrupta	itis_species	Caluromysiops_irrupta
Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Glironia	Glironia_venusta	itis_species	Glironia_venusta
Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Chironectes	Chironectes_minimus	itis_species	Chironectes_minimus
Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Didelphis	Didelphis_albiventris	itis_species	Didelphis_albiventris
Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Didelphis	Didelphis_aurita	itis_species	Didelphis_aurita
Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Didelphis	Didelphis_marsupialis	itis_species	Didelphis_marsupialis
Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Gracilinanus	Gracilinanus_aceramarcae	itis_species	Gracilinanus_aceramarcae
Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Gracilinanus	Gracilinanus_agilis	itis_species	Gracilinanus_agilis
Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Gracilinanus	Gracilinanus_dryas	itis_species	Gracilinanus_dryas
Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Gracilinanus	Gracilinanus_emiliae	itis_species	Gracilinanus_emiliae
Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Gracilinanus	Gracilinanus_marica	itis_species	Gracilinanus_marica
Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Gracilinanus	Gracilinanus_microtarsus	itis_species	Gracilinanus_microtarsus
Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Lestodelphys	Lestodelphys_halli	itis_species	Lestodelphys_halli
Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Lutreolina	Lutreolina_crassicaudata	itis_species	Lutreolina_crassicaudata
Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Marmosa	Marmosa_andersoni	itis_species	Marmosa_andersoni
Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Marmosa	Marmosa_lepida	itis_species	Marmosa_lepida
Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Marmosa	Marmosa_mexicana	itis_species	Marmosa_mexicana
Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Marmosa	Marmosa_murina	itis_species	Marmosa_murina
Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Marmosa	Marmosa_robinsoni	itis_species	Marmosa_robinsoni
Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Marmosa	Marmosa_rubra	itis_species	Marmosa_rubra
Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Marmosa	Marmosa_tyleriana	itis_species	Marmosa_tyleriana
Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Marmosa	Marmosa_xerophila	itis_species	Marmosa_xerophila
Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Marmosops	Marmosops_cracens	itis_species	Marmosops_cracens
Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Marmosops	Marmosops_dorothea	itis_species	Marmosops_dorothea
Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Marmosops	Marmosops_fuscatus	itis_species	Marmosops_fuscatus
Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Marmosops	Marmosops_handleyi	itis_species	Marmosops_handleyi
Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Marmosops	Marmosops_impavidus	itis_species	Marmosops_impavidus
Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Marmosops	Marmosops_incanus	itis_species	Marmosops_incanus
Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Marmosops	Marmosops_invictus	itis_species	Marmosops_invictus
Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Marmosops	Marmosops_noctivagus	itis_species	Marmosops_noctivagus
Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Marmosops	Marmosops_parvidens	itis_species	Marmosops_parvidens
Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Metachirus	Metachirus_nudicaudatus	itis_species	Metachirus_nudicaudatus
Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Micoureus	Micoureus_alstoni	itis_species	Micoureus_alstoni
Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Micoureus	Micoureus_constantiae	itis_species	Micoureus_constantiae
Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Micoureus	Micoureus_demerarae	itis_species	Micoureus_demerarae
Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Micoureus	Micoureus_regina	itis_species	Micoureus_regina
Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Monodelphis	Monodelphis_adusta	itis_species	Monodelphis_adusta
Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Monodelphis	Monodelphis_americana	itis_species	Monodelphis_americana
Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Monodelphis	Monodelphis_brevicaudata	itis_species	Monodelphis_brevicaudata
Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Monodelphis	Monodelphis_dimidiata	itis_species	Monodelphis_dimidiata
Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Monodelphis	Monodelphis_domestica	itis_species	Monodelphis_domestica
Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Monodelphis	Monodelphis_emiliae	itis_species	Monodelphis_emiliae
Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Monodelphis	Monodelphis_iheringi	itis_species	Monodelphis_iheringi
Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Monodelphis	Monodelphis_kunsi	itis_species	Monodelphis_kunsi
Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Monodelphis	Monodelphis_maraxina	itis_species	Monodelphis_maraxina
Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Monodelphis	Monodelphis_osgoodi	itis_species	Monodelphis_osgoodi
Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Monodelphis	Monodelphis_rubida	itis_species	Monodelphis_rubida
Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Monodelphis	Monodelphis_scalops	itis_species	Monodelphis_scalops
Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Monodelphis	Monodelphis_sorex	itis_species	Monodelphis_sorex
Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Monodelphis	Monodelphis_theresa	itis_species	Monodelphis_theresa
Animalia	Chordata	Mammalia	Didelphimorphia	Didelphidae	Monodelphis	Monodelphis_unistriata	itis_species	Monodelphis_unistriata
